# Started Tue Oct 14 17:08:55 2025
stream_id,event_id,sampled_ts,arrival_ts,event_ts,datatype,unit,value,origin,reconstructed_value,reconstruction_method,confidence,reconstruction_flag,status,source,extras
Calumet_Beach_Water_Temperature,CalumetBeach201505192300,None,1760476135.0619378,1432076400.0,float,C,12.2,source,12.223151031795414,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 12.2}
Calumet_Beach_Turbidity,CalumetBeach201505191200,None,1760476133.9914517,1432036800.0,float,NTU,1.22,source,1.219323253918206,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 1.22}
Calumet_Beach_Turbidity,CalumetBeach201505191500,None,1760476134.2843833,1432047600.0,float,NTU,1.24,source,1.2494942479619715,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 1.24}
Calumet_Beach_Turbidity,CalumetBeach201505191700,None,1760476134.4885356,1432054800.0,float,NTU,1.45,source,1.4259485913461862,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 1.45}
Calumet_Beach_Turbidity,CalumetBeach201505191800,None,1760476134.5818026,1432058400.0,float,NTU,1.55,source,1.5571886662242058,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 1.55}
Calumet_Beach_Turbidity,CalumetBeach201505191900,None,1760476134.6896908,1432062000.0,float,NTU,1.58,source,1.6210312663341417,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 1.58}
Calumet_Beach_Turbidity,CalumetBeach201505192000,None,1760476134.7825468,1432065600.0,float,NTU,2.16,source,2.019280868118469,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 2.16}
Calumet_Beach_Turbidity,CalumetBeach201505192100,None,1760476134.8896818,1432069200.0,float,NTU,1.83,source,2.007350042110536,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 1.83}
Calumet_Beach_Turbidity,CalumetBeach201505192200,None,1760476134.982769,1432072800.0,float,NTU,2.26,source,2.2286691939515237,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 2.26}
Calumet_Beach_Turbidity,CalumetBeach201505192300,None,1760476135.0927255,1432076400.0,float,NTU,1.79,source,2.0699869914415157,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 1.79}
Calumet_Beach_Wave_Height,CalumetBeach201505191200,None,1760476134.0189676,1432036800.0,float,m,0.147,source,0.14722778903419903,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 0.147}
Calumet_Beach_Wave_Height,CalumetBeach201505191300,None,1760476134.1316998,1432040400.0,float,m,0.147,source,0.14357820224125578,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 0.147}
Calumet_Beach_Wave_Height,CalumetBeach201505191400,None,1760476134.221351,1432044000.0,float,m,0.165,source,0.16012204135751218,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 0.165}
Calumet_Beach_Wave_Height,CalumetBeach201505191500,None,1760476134.315382,1432047600.0,float,m,0.221,source,0.20996882172207618,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 0.221}
Calumet_Beach_Wave_Height,CalumetBeach201505191600,None,1760476134.4260113,1432051200.0,float,m,0.235,source,0.2402762124324475,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 0.235}
Calumet_Beach_Wave_Height,CalumetBeach201505191700,None,1760476134.5199065,1432054800.0,float,m,0.225,source,0.24575074689453374,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 0.225}
Calumet_Beach_Wave_Height,CalumetBeach201505192000,None,1760476134.8282886,1432065600.0,float,m,0.226,source,0.24591811969247548,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 0.226}
Calumet_Beach_Wave_Height,CalumetBeach201505192100,None,1760476134.920919,1432069200.0,float,m,0.223,source,0.24082524871335156,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 0.223}
Calumet_Beach_Wave_Height,CalumetBeach201505192200,None,1760476135.0143137,1432072800.0,float,m,0.238,source,0.24379049940731384,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 0.238}
Calumet_Beach_Wave_Period,CalumetBeach201505191200,None,1760476134.0516427,1432036800.0,float,s,3.0,source,3.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 3.0}
Calumet_Beach_Wave_Period,CalumetBeach201505191400,None,1760476134.2374196,1432044000.0,float,s,4.0,source,3.9068356642940225,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 4.0}
Calumet_Beach_Wave_Period,CalumetBeach201505191600,None,1760476134.442014,1432051200.0,float,s,3.0,source,3.2842538251645905,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 3.0}
Calumet_Beach_Wave_Period,CalumetBeach201505191800,None,1760476134.641859,1432058400.0,float,s,3.0,source,3.0366963833056895,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 3.0}
Calumet_Beach_Wave_Period,CalumetBeach201505191900,None,1760476134.751443,1432062000.0,float,s,3.0,source,2.9366550933929463,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 3.0}
Calumet_Beach_Wave_Period,CalumetBeach201505192000,None,1760476134.8430893,1432065600.0,float,s,3.0,source,2.89965151468056,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 3.0}
Calumet_Beach_Wave_Period,CalumetBeach201505192100,None,1760476134.9515522,1432069200.0,float,s,3.0,source,2.893762740189627,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 3.0}
Calumet_Beach_Wave_Period,CalumetBeach201505192200,None,1760476135.0459316,1432072800.0,float,s,3.0,source,2.9043923305379797,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 3.0}
Calumet_Beach_Wave_Period,CalumetBeach201505192300,None,1760476135.1398268,1432076400.0,float,s,3.0,source,2.9233731130009013,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 3.0}
Montrose_Beach_Water_Temperature,MontroseBeach201505191200,None,1760476134.0652657,1432036800.0,float,C,11.9,source,11.898125357469356,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 11.9}
Montrose_Beach_Water_Temperature,MontroseBeach201505191400,None,1760476134.2683754,1432044000.0,float,C,12.0,source,12.038068884294216,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 12.0}
Montrose_Beach_Water_Temperature,MontroseBeach201505191600,None,1760476134.4725316,1432051200.0,float,C,12.1,source,12.10700976675609,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 12.1}
Montrose_Beach_Water_Temperature,MontroseBeach201505191800,None,1760476134.6734788,1432058400.0,float,C,12.3,source,12.258201286353625,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 12.3}
Montrose_Beach_Water_Temperature,MontroseBeach201505191900,None,1760476134.7666445,1432062000.0,float,C,12.3,source,12.293006412015592,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 12.3}
Montrose_Beach_Water_Temperature,MontroseBeach201505192000,None,1760476134.8743124,1432065600.0,float,C,12.2,source,12.217515166909102,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 12.2}
Montrose_Beach_Water_Temperature,MontroseBeach201505192100,None,1760476134.9667912,1432069200.0,float,C,12.3,source,12.227193748594019,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 12.3}
Montrose_Beach_Water_Temperature,MontroseBeach201505192200,None,1760476135.0629387,1432072800.0,float,C,12.3,source,12.224827931440146,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 12.3}
Montrose_Beach_Turbidity,MontroseBeach201505191200,None,1760476134.0967,1432036800.0,float,NTU,0.46,source,0.4644253408127056,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 0.46}
Montrose_Beach_Turbidity,MontroseBeach201505191400,None,1760476134.299382,1432044000.0,float,NTU,0.54,source,0.4997599605592769,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 0.54}
Montrose_Beach_Turbidity,MontroseBeach201505191500,None,1760476134.3950143,1432047600.0,float,NTU,0.61,source,0.5964682785757911,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 0.61}
Montrose_Beach_Turbidity,MontroseBeach201505191600,None,1760476134.4885356,1432051200.0,float,NTU,0.69,source,0.6983657436441589,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 0.69}
Montrose_Beach_Turbidity,MontroseBeach201505191800,None,1760476134.6896908,1432058400.0,float,NTU,0.67,source,0.7245594942764141,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 0.67}
Montrose_Beach_Turbidity,MontroseBeach201505191900,None,1760476134.798039,1432062000.0,float,NTU,1.21,source,1.1000347055413096,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 1.21}
Montrose_Beach_Turbidity,MontroseBeach201505192000,None,1760476134.8896818,1432065600.0,float,NTU,0.58,source,0.8754750876866708,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 0.58}
Montrose_Beach_Turbidity,MontroseBeach201505192100,None,1760476134.9984617,1432069200.0,float,NTU,0.51,source,0.6918579297477829,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 0.51}
Montrose_Beach_Turbidity,MontroseBeach201505192200,None,1760476135.0927255,1432072800.0,float,NTU,0.46,source,0.5495743035367937,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 0.46}
Montrose_Beach_Wave_Height,MontroseBeach201505191400,None,1760476134.315382,1432044000.0,float,m,0.291,source,0.29095114532387123,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 0.291}
Montrose_Beach_Wave_Height,MontroseBeach201505191600,None,1760476134.5199065,1432051200.0,float,m,0.293,source,0.2967887102244549,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 0.293}
Montrose_Beach_Wave_Height,MontroseBeach201505191800,None,1760476134.719963,1432058400.0,float,m,0.267,source,0.27448750134479527,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 0.267}
Montrose_Beach_Wave_Height,MontroseBeach201505192000,None,1760476134.9214242,1432065600.0,float,m,0.251,source,0.25331634841694817,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 0.251}
Montrose_Beach_Wave_Height,MontroseBeach201505192200,None,1760476135.12345,1432072800.0,float,m,0.227,source,0.22805312654928334,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 0.227}
Montrose_Beach_Wave_Period,MontroseBeach201505191200,None,1760476134.1433883,1432036800.0,float,s,3.0,source,3.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 3.0}
Montrose_Beach_Wave_Period,MontroseBeach201505191300,None,1760476134.2374196,1432040400.0,float,s,3.0,source,3.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 3.0}
Montrose_Beach_Wave_Period,MontroseBeach201505191400,None,1760476134.3463829,1432044000.0,float,s,3.0,source,3.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 3.0}
Montrose_Beach_Wave_Period,MontroseBeach201505191500,None,1760476134.442014,1432047600.0,float,s,3.0,source,3.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 3.0}
Montrose_Beach_Wave_Period,MontroseBeach201505191600,None,1760476134.5349038,1432051200.0,float,s,3.0,source,3.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 3.0}
Montrose_Beach_Wave_Period,MontroseBeach201505191700,None,1760476134.641859,1432054800.0,float,s,3.0,source,3.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 3.0}
Montrose_Beach_Wave_Period,MontroseBeach201505191800,None,1760476134.7353473,1432058400.0,float,s,3.0,source,3.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 3.0}
Montrose_Beach_Wave_Period,MontroseBeach201505191900,None,1760476134.8430893,1432062000.0,float,s,3.0,source,3.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 3.0}
Montrose_Beach_Wave_Period,MontroseBeach201505192000,None,1760476134.9358282,1432065600.0,float,s,3.0,source,3.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 3.0}
Montrose_Beach_Wave_Period,MontroseBeach201505192100,None,1760476135.0459316,1432069200.0,float,s,3.0,source,3.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 3.0}
Montrose_Beach_Wave_Period,MontroseBeach201505192200,None,1760476135.1390548,1432072800.0,float,s,2.0,source,2.416236858904669,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 2.0}
63rd_Street_Beach_Water_Temperature,63rdStreetBeach201505191000,None,1760476134.1592326,1432029600.0,float,C,11.2,source,11.19683488093094,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 11.2}
63rd_Street_Beach_Water_Temperature,63rdStreetBeach201505191300,None,1760476134.4725316,1432040400.0,float,C,11.3,source,11.326642267430797,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 11.3}
63rd_Street_Beach_Water_Temperature,63rdStreetBeach201505191400,None,1760476134.56528,1432044000.0,float,C,11.3,source,11.315642981983245,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 11.3}
63rd_Street_Beach_Water_Temperature,63rdStreetBeach201505191500,None,1760476134.6575656,1432047600.0,float,C,11.3,source,11.289447041439752,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 11.3}
63rd_Street_Beach_Water_Temperature,63rdStreetBeach201505191600,None,1760476134.7666445,1432051200.0,float,C,11.5,source,11.416414577002186,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 11.5}
63rd_Street_Beach_Water_Temperature,63rdStreetBeach201505191700,None,1760476134.8588033,1432054800.0,float,C,11.7,source,11.607492845892308,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 11.7}
63rd_Street_Beach_Water_Temperature,63rdStreetBeach201505191800,None,1760476134.9667912,1432058400.0,float,C,11.6,source,11.62112440400245,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 11.6}
63rd_Street_Beach_Water_Temperature,63rdStreetBeach201505191900,None,1760476135.0629387,1432062000.0,float,C,11.6,source,11.613987722123095,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 11.6}
63rd_Street_Beach_Turbidity,63rdStreetBeach201505191000,None,1760476134.1900914,1432029600.0,float,NTU,1.19,source,1.188442935639974,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 1.19}
63rd_Street_Beach_Turbidity,63rdStreetBeach201505191300,None,1760476134.4885356,1432040400.0,float,NTU,1.22,source,1.2284172283047208,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 1.22}
63rd_Street_Beach_Turbidity,63rdStreetBeach201505191400,None,1760476134.5808003,1432044000.0,float,NTU,1.27,source,1.2719895012090212,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 1.27}
63rd_Street_Beach_Turbidity,63rdStreetBeach201505191500,None,1760476134.6886911,1432047600.0,float,NTU,1.35,source,1.343433038244298,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 1.35}
63rd_Street_Beach_Turbidity,63rdStreetBeach201505191600,None,1760476134.7825468,1432051200.0,float,NTU,1.95,source,1.8033451667843898,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 1.95}
63rd_Street_Beach_Turbidity,63rdStreetBeach201505191700,None,1760476134.8896818,1432054800.0,float,NTU,3.82,source,3.2778380688509747,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 3.82}
63rd_Street_Beach_Turbidity,63rdStreetBeach201505191800,None,1760476134.982769,1432058400.0,float,NTU,1.67,source,2.6020335515999755,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 1.67}
63rd_Street_Beach_Turbidity,63rdStreetBeach201505191900,None,1760476135.0937538,1432062000.0,float,NTU,1.69,source,2.172892682391881,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 1.69}
63rd_Street_Beach_Wave_Height,63rdStreetBeach201505191000,None,1760476134.2053516,1432029600.0,float,m,0.209,source,0.2089827724819111,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 0.209}
63rd_Street_Beach_Wave_Height,63rdStreetBeach201505191300,None,1760476134.5199065,1432040400.0,float,m,0.194,source,0.1966371508081753,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 0.194}
63rd_Street_Beach_Wave_Height,63rdStreetBeach201505191400,None,1760476134.6117694,1432044000.0,float,m,0.237,source,0.22792479346327882,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 0.237}
63rd_Street_Beach_Wave_Height,63rdStreetBeach201505191600,None,1760476134.8128817,1432051200.0,float,m,0.246,source,0.24636226918027784,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 0.246}
63rd_Street_Beach_Wave_Height,63rdStreetBeach201505191700,None,1760476134.9051309,1432054800.0,float,m,0.237,source,0.24678613602437344,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 0.237}
63rd_Street_Beach_Wave_Height,63rdStreetBeach201505191800,None,1760476135.0143137,1432058400.0,float,m,0.227,source,0.23900826190470195,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 0.227}
63rd_Street_Beach_Wave_Period,63rdStreetBeach201505191300,None,1760476134.5349038,1432040400.0,float,s,3.0,source,3.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 3.0}
63rd_Street_Beach_Wave_Period,63rdStreetBeach201505191600,None,1760476134.8430893,1432051200.0,float,s,3.0,source,3.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 3.0}
63rd_Street_Beach_Wave_Period,63rdStreetBeach201505191700,None,1760476134.9368398,1432054800.0,float,s,3.0,source,3.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 3.0}
63rd_Street_Beach_Wave_Period,63rdStreetBeach201505191900,None,1760476135.1398268,1432062000.0,float,s,3.0,source,3.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 3.0}
Montrose_Beach_Wave_Height,MontroseBeach201505192300,,,1760476135.2095413,,,0.19868328532247242,missing,0.19868328532247242,KalmanFilter,0.6252799347628641,True,reconstructed,,{'ground_truth': 0.238}
Calumet_Beach_Wave_Height,CalumetBeach201505202400,,,1760476135.2130706,,,0.2510161534718836,missing,0.2510161534718836,KalmanFilter,0.66718711292783,True,reconstructed,,{'ground_truth': 0.245}
63rd_Street_Beach_Wave_Period,63rdStreetBeach201505192000,,,1760476135.226701,,,3.0,missing,3.0,KalmanFilter,0.7043587301267615,True,reconstructed,,{'ground_truth': 3.0}
Montrose_Beach_Wave_Period,MontroseBeach201505192300,,,1760476135.2322323,,,2.1636302316482574,missing,2.1636302316482574,KalmanFilter,0.7952203081545904,True,reconstructed,,{'ground_truth': 5.0}
63rd_Street_Beach_Turbidity,63rdStreetBeach201505192100,,,1760476135.2801263,,,2.174284938763816,missing,2.174284938763816,KalmanFilter,0.7372074788725083,True,reconstructed,,{'ground_truth': 1.23}
Calumet_Beach_Wave_Height,CalumetBeach201505200100,,,1760476135.3130705,,,0.25728555301272604,missing,0.25728555301272604,KalmanFilter,0.47081529121732024,True,reconstructed,,{'ground_truth': 0.24}
Montrose_Beach_Wave_Height,MontroseBeach201505202400,,,1760476135.3095412,,,0.16394941629512877,missing,0.16394941629512877,KalmanFilter,0.4253845616871865,True,reconstructed,,{'ground_truth': 0.257}
Montrose_Beach_Wave_Period,MontroseBeach201505202400,,,1760476135.3322322,,,1.869963559052842,missing,1.869963559052842,KalmanFilter,0.6526267407982469,True,reconstructed,,{'ground_truth': 4.0}
63rd_Street_Beach_Wave_Period,63rdStreetBeach201505192100,,,1760476135.326701,,,3.0,missing,3.0,KalmanFilter,0.507361815675213,True,reconstructed,,{'ground_truth': 3.0}
Montrose_Beach_Turbidity,MontroseBeach201505200100,,,1760476135.3864503,,,0.47148178186731465,missing,0.47148178186731465,KalmanFilter,0.7532486541307859,True,reconstructed,,{'ground_truth': 0.55}
Calumet_Beach_Wave_Height,CalumetBeach201505200200,,,1760476135.4130704,,,0.26259869802984115,missing,0.26259869802984115,KalmanFilter,0.3025068062906177,True,reconstructed,,{'ground_truth': 0.226}
Calumet_Beach_Turbidity,CalumetBeach201505200300,,,1760476135.4790287,,,2.139893355003548,missing,2.139893355003548,KalmanFilter,0.7653170946506552,True,reconstructed,,{'ground_truth': 1.6}
Montrose_Beach_Wave_Height,MontroseBeach201505200200,,,1760476135.509541,,,0.12385151946725241,missing,0.12385151946725241,KalmanFilter,0.26823944608479494,True,reconstructed,,{'ground_truth': 0.358}
63rd_Street_Beach_Wave_Height,63rdStreetBeach201505192300,,,1760476135.5036983,,,0.24398325729388814,missing,0.24398325729388814,KalmanFilter,0.6408308863400218,True,reconstructed,,{'ground_truth': 0.217}
Calumet_Beach_Wave_Period,CalumetBeach201505200300,,,1760476135.5359373,,,2.8756324830402793,missing,2.8756324830402793,KalmanFilter,0.7960700308244136,True,reconstructed,,{'ground_truth': 3.0}
Montrose_Beach_Turbidity,MontroseBeach201505200300,,,1760476135.58645,,,0.3768264616706164,missing,0.3768264616706164,KalmanFilter,0.5949885427426315,True,reconstructed,,{'ground_truth': 0.86}
63rd_Street_Beach_Wave_Height,63rdStreetBeach201505202400,,,1760476135.6036983,,,0.2487298739566556,missing,0.2487298739566556,KalmanFilter,0.44096013690156866,True,reconstructed,,{'ground_truth': 0.226}
Montrose_Beach_Wave_Height,MontroseBeach201505200300,,,1760476135.609541,,,0.07838959483884332,missing,0.07838959483884332,KalmanFilter,0.16531507886851607,True,reconstructed,,{'ground_truth': 0.339}
